                                GateName	         GateType	     Level	       CC0	       CC1	        CB
                c1908SCOAP.DUT.NAND2_621	           nand_n	        30	        33	        17	        92
                 c1908SCOAP.DUT.NOT1_622	             notg	        30	        28	        38	       106
                c1908SCOAP.DUT.NAND2_623	           nand_n	        30	        39	        14	        90
                c1908SCOAP.DUT.NAND2_624	           nand_n	        30	        47	         9	        89
                c1908SCOAP.DUT.NAND2_625	           nand_n	        30	        41	         5	        69
                c1908SCOAP.DUT.NAND2_626	           nand_n	        30	        41	         5	        72
                c1908SCOAP.DUT.NAND2_627	           nand_n	        30	         8	         8	        66
                c1908SCOAP.DUT.NAND2_628	           nand_n	        30	         8	         8	        69
                 c1908SCOAP.DUT.NOT1_629	             notg	        30	         9	         9	        68
                c1908SCOAP.DUT.BUFF1_630	             bufg	        30	         8	         8	        69
                c1908SCOAP.DUT.NAND2_631	           nand_n	        30	        37	        11	        30
                c1908SCOAP.DUT.NAND2_632	           nand_n	        30	        39	        14	        26
                c1908SCOAP.DUT.NAND2_633	           nand_n	        31	        31	        34	        78
                c1908SCOAP.DUT.NAND2_634	           nand_n	        31	        51	        11	        93
                c1908SCOAP.DUT.NAND2_635	           nand_n	        31	        20	        38	        78
                c1908SCOAP.DUT.NAND2_636	           nand_n	        31	        10	        10	        64
                c1908SCOAP.DUT.NAND2_637	           nand_n	        31	        10	        10	        67
                 c1908SCOAP.DUT.NOT1_638	             notg	        31	         9	         9	        65
                c1908SCOAP.DUT.NAND2_639	           nand_n	        31	        29	        38	        12
                c1908SCOAP.DUT.NAND2_640	           nand_n	        31	        28	        40	        12
                 c1908SCOAP.DUT.NOT1_641	             notg	        32	        35	        32	        77
                c1908SCOAP.DUT.NAND2_642	           nand_n	        32	        26	        40	        78
                c1908SCOAP.DUT.NAND2_643	           nand_n	        32	        41	         3	        75
                 c1908SCOAP.DUT.NOT1_644	             notg	        32	        11	        11	        63
                 c1908SCOAP.DUT.NOT1_645	             notg	        32	         9	         9	        68
                c1908SCOAP.DUT.BUFF1_646	             bufg	        32	         8	         8	        69
                 c1908SCOAP.DUT.NOT1_647	             notg	        33	        39	        30	       115
                 c1908SCOAP.DUT.NOT1_648	             notg	        33	        41	        29	       110
                c1908SCOAP.DUT.NAND2_649	           nand_n	        33	        35	         3	        74
                c1908SCOAP.DUT.NAND2_650	           nand_n	        33	        43	         3	        75
                 c1908SCOAP.DUT.NOT1_651	             notg	        33	        11	        11	        66
                c1908SCOAP.DUT.BUFF1_652	             bufg	        33	        10	        10	        67
                 c1908SCOAP.DUT.AND2_653	            and_n	        34	        10	        19	        59
                 c1908SCOAP.DUT.AND2_654	            and_n	        34	         9	        18	        59
                 c1908SCOAP.DUT.AND2_655	            and_n	        34	         9	        18	        59
                 c1908SCOAP.DUT.AND2_656	            and_n	        34	         9	        17	        60
                c1908SCOAP.DUT.BUFF1_657	             bufg	        34	        41	         3	        78
                c1908SCOAP.DUT.BUFF1_658	             bufg	        34	        41	         3	        74
                c1908SCOAP.DUT.BUFF1_659	             bufg	        35	        35	         3	        76
                c1908SCOAP.DUT.BUFF1_660	             bufg	        35	        35	         3	        73
                c1908SCOAP.DUT.BUFF1_661	             bufg	        35	        43	         3	        78
                c1908SCOAP.DUT.BUFF1_662	             bufg	        35	        43	         3	        74
                c1908SCOAP.DUT.NAND2_663	           nand_n	        36	         7	         4	        70
                 c1908SCOAP.DUT.NOT1_664	             notg	        36	         4	        42	        74
                c1908SCOAP.DUT.NAND2_665	           nand_n	        36	         7	         4	        74
                 c1908SCOAP.DUT.NOT1_666	             notg	        36	         4	        42	        78
                c1908SCOAP.DUT.NAND2_667	           nand_n	        37	        10	         4	        70
                 c1908SCOAP.DUT.NOT1_668	             notg	        37	         4	        36	        72
                c1908SCOAP.DUT.NAND2_669	           nand_n	        37	        10	         4	        73
                 c1908SCOAP.DUT.NOT1_670	             notg	        37	         4	        36	        75
                c1908SCOAP.DUT.NAND2_671	           nand_n	        37	         7	         4	        70
                 c1908SCOAP.DUT.NOT1_672	             notg	        37	         4	        44	        74
                c1908SCOAP.DUT.NAND2_673	           nand_n	        37	         7	         4	        74
                 c1908SCOAP.DUT.NOT1_674	             notg	        37	         4	        44	        78
                c1908SCOAP.DUT.NAND2_675	           nand_n	        37	        45	         3	        71
                c1908SCOAP.DUT.NAND2_676	           nand_n	        37	        45	         3	        75
                c1908SCOAP.DUT.NAND2_677	           nand_n	        38	        39	         5	        69
                c1908SCOAP.DUT.NAND2_678	           nand_n	        38	        39	         5	        72
                c1908SCOAP.DUT.NAND2_679	           nand_n	        38	        47	         3	        71
                c1908SCOAP.DUT.NAND2_680	           nand_n	        38	        47	         3	        75
                c1908SCOAP.DUT.NAND2_681	           nand_n	        38	         8	         8	        66
                c1908SCOAP.DUT.NAND2_682	           nand_n	        38	         8	         8	        70
                c1908SCOAP.DUT.NAND2_683	           nand_n	        39	        10	        11	        64
                c1908SCOAP.DUT.NAND2_684	           nand_n	        39	        10	        11	        67
                c1908SCOAP.DUT.NAND2_685	           nand_n	        39	         8	         8	        66
                c1908SCOAP.DUT.NAND2_686	           nand_n	        39	         8	         8	        70
                 c1908SCOAP.DUT.NOT1_687	             notg	        39	         9	         9	        65
                 c1908SCOAP.DUT.NOT1_688	             notg	        40	        12	        11	        63
                 c1908SCOAP.DUT.NOT1_689	             notg	        40	         9	         9	        65
                 c1908SCOAP.DUT.NOT1_690	             notg	        40	         9	         9	        69
                c1908SCOAP.DUT.BUFF1_691	             bufg	        40	         8	         8	        69
                 c1908SCOAP.DUT.NOT1_692	             notg	        41	        12	        11	        67
                 c1908SCOAP.DUT.AND2_693	            and_n	        41	         6	        14	        64
                 c1908SCOAP.DUT.NOT1_694	             notg	        41	         9	         9	        70
                 c1908SCOAP.DUT.AND2_695	            and_n	        41	         5	        11	        67
                c1908SCOAP.DUT.NAND8_696	           nand_n	        41	        63	         5	        11
                c1908SCOAP.DUT.BUFF1_697	             bufg	        43	         6	        14	        65
                c1908SCOAP.DUT.BUFF1_698	             bufg	        43	         6	        14	        63
                c1908SCOAP.DUT.BUFF1_699	             bufg	        43	         5	        11	        66
                c1908SCOAP.DUT.BUFF1_700	             bufg	        43	         5	        11	        66
                 c1908SCOAP.DUT.AND2_701	            and_n	        42	        10	        21	        58
                 c1908SCOAP.DUT.AND2_702	            and_n	        42	        10	        20	        58
                 c1908SCOAP.DUT.AND2_703	            and_n	        42	         9	        20	        57
                 c1908SCOAP.DUT.AND2_704	            and_n	        42	         9	        19	        58
                 c1908SCOAP.DUT.AND4_705	            and_n	        43	         3	        12	         4
                 c1908SCOAP.DUT.AND2_706	            and_n	        43	         4	        18	       194
                 c1908SCOAP.DUT.AND2_707	            and_n	        43	         6	        14	        64
                 c1908SCOAP.DUT.AND2_708	            and_n	        43	         4	        15	       196
                 c1908SCOAP.DUT.AND2_709	            and_n	        43	         5	        12	        67
                c1908SCOAP.DUT.NAND5_710	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_711	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_712	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_713	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_714	           nand_n	        45	        70	         6	        69
                c1908SCOAP.DUT.NAND5_715	           nand_n	        45	        70	         6	        69
                c1908SCOAP.DUT.NAND5_716	           nand_n	        45	        70	         6	        69
                 c1908SCOAP.DUT.AND5_717	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_718	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_719	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_720	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_721	            and_n	        45	         6	        70	         7
                 c1908SCOAP.DUT.AND5_722	            and_n	        45	         6	        70	         7
                 c1908SCOAP.DUT.AND5_723	            and_n	        45	         6	        70	         7
                c1908SCOAP.DUT.NAND5_724	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_725	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_726	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_727	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_728	           nand_n	        45	        72	         6	        69
                c1908SCOAP.DUT.NAND5_729	           nand_n	        45	        71	         6	        69
                c1908SCOAP.DUT.NAND5_730	           nand_n	        45	        71	         6	        69
                c1908SCOAP.DUT.NAND5_731	           nand_n	        45	        71	         6	        69
                c1908SCOAP.DUT.NAND5_732	           nand_n	        45	        71	         6	        69
                c1908SCOAP.DUT.NAND5_733	           nand_n	        45	        73	         3	       135
                c1908SCOAP.DUT.NAND5_734	           nand_n	        45	        72	         3	       135
                c1908SCOAP.DUT.NAND5_735	           nand_n	        45	        72	         3	       135
                c1908SCOAP.DUT.NAND5_736	           nand_n	        45	        72	         3	       135
                c1908SCOAP.DUT.NAND5_737	           nand_n	        45	        72	         3	       135
                c1908SCOAP.DUT.NAND5_738	           nand_n	        45	        72	         3	       135
                c1908SCOAP.DUT.NAND5_739	           nand_n	        45	        76	         3	       135
                c1908SCOAP.DUT.NAND5_740	           nand_n	        45	        77	         3	       135
                 c1908SCOAP.DUT.AND5_741	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_742	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_743	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_744	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_745	            and_n	        45	         6	        72	         7
                 c1908SCOAP.DUT.AND5_746	            and_n	        45	         6	        71	         7
                 c1908SCOAP.DUT.AND5_747	            and_n	        45	         6	        71	         7
                 c1908SCOAP.DUT.AND5_748	            and_n	        45	         6	        71	         7
                 c1908SCOAP.DUT.AND5_749	            and_n	        45	         6	        71	         7
                c1908SCOAP.DUT.NAND2_750	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_751	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_752	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_753	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_754	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_755	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_756	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_757	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_758	           nand_n	        47	        73	         3	         4
                 c1908SCOAP.DUT.NOT1_759	             notg	        47	        71	         7	         7
                c1908SCOAP.DUT.NAND2_760	           nand_n	        47	        73	         3	         4
                 c1908SCOAP.DUT.NOT1_761	             notg	        47	        71	         7	         7
                c1908SCOAP.DUT.NAND2_762	           nand_n	        47	        73	         3	         4
                 c1908SCOAP.DUT.NOT1_763	             notg	        47	        71	         7	         7
                 c1908SCOAP.DUT.AND8_764	            and_n	        46	        73	        25	       113
                c1908SCOAP.DUT.NAND2_765	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_766	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_767	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_768	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_769	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_770	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_771	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_772	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_773	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_774	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_775	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_776	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_777	           nand_n	        47	        75	         3	         4
                 c1908SCOAP.DUT.NOT1_778	             notg	        47	        73	         7	         7
                c1908SCOAP.DUT.NAND2_779	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_780	           nand_n	        47	        74	         3	         4
                 c1908SCOAP.DUT.NOT1_781	             notg	        47	        72	         7	         7
                c1908SCOAP.DUT.NAND2_782	           nand_n	        47	        74	         3	         4
                 c1908SCOAP.DUT.NOT1_783	             notg	        47	        72	         7	         7
                c1908SCOAP.DUT.NAND2_784	           nand_n	        47	        74	         3	         4
                 c1908SCOAP.DUT.NOT1_785	             notg	        47	        72	         7	         7
                c1908SCOAP.DUT.NAND2_786	           nand_n	        47	        74	         3	         4
                 c1908SCOAP.DUT.NOT1_787	             notg	        47	        72	         7	         7
                c1908SCOAP.DUT.NAND2_788	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_789	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND8_790	           nand_n	        47	        49	        73	        26
                c1908SCOAP.DUT.NAND8_791	           nand_n	        47	        49	        71	        26
                 c1908SCOAP.DUT.AND8_792	            and_n	        47	        73	        49	        83
                 c1908SCOAP.DUT.AND8_793	            and_n	        47	        71	        49	        83
                c1908SCOAP.DUT.NAND2_794	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_795	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_796	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_797	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_798	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_799	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_800	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_801	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_802	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_803	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_804	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_805	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_806	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_807	           nand_n	        48	         9	         2	         5
                c1908SCOAP.DUT.NAND2_808	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_809	           nand_n	        49	         6	        10	         1
                 c1908SCOAP.DUT.AND2_810	            and_n	        48	         3	        76	        23
                 c1908SCOAP.DUT.AND2_811	            and_n	        48	         3	        74	        23
                c1908SCOAP.DUT.NAND2_812	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_813	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_814	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_815	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_816	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_817	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_818	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_819	           nand_n	        49	         6	        10	         1
                c1908SCOAP.DUT.NAND2_820	           nand_n	        49	         6	        10	         1
                 c1908SCOAP.DUT.AND3_821	            and_n	        49	        72	       124	        14
                c1908SCOAP.DUT.NAND2_822	           nand_n	        49	        99	        72	        33
                 c1908SCOAP.DUT.AND4_823	            and_n	        50	         2	       133	         5
                c1908SCOAP.DUT.NAND2_824	           nand_n	        50	        83	         4	        16
                 c1908SCOAP.DUT.NOT1_825	             notg	        50	        77	         4	        39
                c1908SCOAP.DUT.NAND2_826	           nand_n	        50	        81	         4	        16
                 c1908SCOAP.DUT.NOT1_827	             notg	        50	        75	         4	        39
                 c1908SCOAP.DUT.NOR2_828	            nor_n	        51	        13	         6	         1
                 c1908SCOAP.DUT.AND3_829	            and_n	        51	         2	        79	        48
                 c1908SCOAP.DUT.AND3_830	            and_n	        51	         2	        75	        50
                 c1908SCOAP.DUT.AND3_831	            and_n	        51	         2	        75	        44
                 c1908SCOAP.DUT.AND3_832	            and_n	        51	         2	        75	        30
                 c1908SCOAP.DUT.AND3_833	            and_n	        51	         2	        78	        44
                c1908SCOAP.DUT.NAND2_834	           nand_n	        51	        29	         6	        14
                c1908SCOAP.DUT.NAND2_835	           nand_n	        51	        29	         6	        14
                 c1908SCOAP.DUT.AND3_836	            and_n	        51	         2	        75	        64
                c1908SCOAP.DUT.NAND2_837	           nand_n	        52	        11	        30	         9
                c1908SCOAP.DUT.NAND2_838	           nand_n	        52	        11	        30	         9
                c1908SCOAP.DUT.NAND2_839	           nand_n	        53	       110	         3	        35
                c1908SCOAP.DUT.NAND2_840	           nand_n	        53	       105	         3	        34
                c1908SCOAP.DUT.NAND2_841	           nand_n	        53	       101	         3	        30
                c1908SCOAP.DUT.NAND2_842	           nand_n	        53	        88	         3	        17
                c1908SCOAP.DUT.NAND2_843	           nand_n	        53	       100	         3	        26
                 c1908SCOAP.DUT.NOT1_844	             notg	        53	        80	         3	        47
                 c1908SCOAP.DUT.NOT1_845	             notg	        53	        76	         3	        49
                 c1908SCOAP.DUT.NOT1_846	             notg	        53	        76	         3	        43
                 c1908SCOAP.DUT.NOT1_847	             notg	        53	        76	         3	        36
                 c1908SCOAP.DUT.NOT1_848	             notg	        53	        79	         3	        43
                 c1908SCOAP.DUT.NOT1_849	             notg	        53	        76	         3	        63
                c1908SCOAP.DUT.NAND2_850	           nand_n	        53	       103	         3	        50
                c1908SCOAP.DUT.NAND2_851	           nand_n	        54	        42	        30	         8
                c1908SCOAP.DUT.NAND2_852	           nand_n	        54	        44	        29	         8
                c1908SCOAP.DUT.NAND2_853	           nand_n	        54	        38	        25	         8
                c1908SCOAP.DUT.NAND2_854	           nand_n	        54	        31	        12	         8
                c1908SCOAP.DUT.NAND2_855	           nand_n	        54	        38	        21	         8
                c1908SCOAP.DUT.NAND2_856	           nand_n	        54	        34	         6	         5
                 c1908SCOAP.DUT.NOT1_857	             notg	        54	        31	        12	        13
                c1908SCOAP.DUT.NAND2_858	           nand_n	        54	        34	         6	         5
                 c1908SCOAP.DUT.NOT1_859	             notg	        54	        31	        12	        13
                c1908SCOAP.DUT.NAND2_860	           nand_n	        54	        40	        27	        26
                c1908SCOAP.DUT.NAND2_861	           nand_n	        55	        34	        43	         4
                c1908SCOAP.DUT.NAND2_862	           nand_n	        55	        33	        45	         4
                c1908SCOAP.DUT.NAND2_863	           nand_n	        55	        29	        39	         4
                c1908SCOAP.DUT.NAND2_864	           nand_n	        55	        16	        32	         4
                c1908SCOAP.DUT.NAND2_865	           nand_n	        55	        25	        39	         4
                c1908SCOAP.DUT.NAND2_866	           nand_n	        55	        17	         3	         8
                c1908SCOAP.DUT.NAND2_867	           nand_n	        55	        17	         3	         8
                c1908SCOAP.DUT.NAND2_868	           nand_n	        55	        31	        41	        22
                 c1908SCOAP.DUT.AND2_869	            and_n	        56	         5	        46	         1
                 c1908SCOAP.DUT.AND2_870	            and_n	        56	         5	        48	         1
                 c1908SCOAP.DUT.AND2_871	            and_n	        56	         5	        42	         1
                 c1908SCOAP.DUT.AND2_872	            and_n	        56	         5	        35	         1
                 c1908SCOAP.DUT.AND2_873	            and_n	        56	         5	        42	         1
                c1908SCOAP.DUT.NAND2_874	           nand_n	        56	        10	        18	         1
                c1908SCOAP.DUT.NAND2_875	           nand_n	        56	        10	        18	         1
                c1908SCOAP.DUT.NAND2_876	           nand_n	        57	        50	         9	        13
                 c1908SCOAP.DUT.NOT1_877	             notg	        57	        42	        32	        22
                c1908SCOAP.DUT.NAND2_878	           nand_n	        58	        40	         8	        14
                c1908SCOAP.DUT.NAND2_879	           nand_n	        59	        18	        41	         4
                 c1908SCOAP.DUT.AND2_880	            and_n	        60	         5	        44	         1
                           Muximum Level = 61
                          Number of Gates = 1323
